text,label,clean_text
"Win the newest ÛÏHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",1,win new harry potter order phoenix book reply harry answer question chance first among reader
My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,0,love come take long leave zaher get word ym happy see sad leave miss
I got your back! Do you have any dislikes in bed?,0,get back dislike bed
There are many company. Tell me the language.,0,many company tell language
Ultimately tor motive tui achieve korli.,0,ultimately tor motive tui achieve korli
"Haha better late than ever, any way I could swing by?",0,haha well late ever way could swing
I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,0,da intro cover energy trend pros con brief description nuclear fusion oso brief history iter jet get abt n half page
We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,0,pleased inform application airtel broadband process successfully installation happen within day
"Mah b, I'll pick it up tomorrow",0,mah pick tomorrow
Wat time Ì_ wan today?,0,wat time wan today
Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,0,ron say fri leh say ding tai feng cant make reservation say wait lor
At the funeral home with Audrey and dad,0,funeral home audrey dad
Sorry for the delay. Yes masters,0,sorry delay yes master
"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",0,get another job one hospital data analysis something start monday sure thesis get finish
"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",0,meet stranger choose friend long world stand friendship never end let friends forever gud nitz
Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,0,hi yijue regard 3230 textbook intro algorithms second edition sell 50
Already one guy loving you:-.,0,already one guy loving
"K, wat s tht incident?",0,wat tht incident
So why didnt you holla?,0,didnt holla
Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,0,babe talk think good boy miss love
Babe ? I lost you ... Will you try rebooting ?,0,babe lose try rebooting
Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,0,think send text home phone cant display text still want send number
what are your new years plans?,0,new year plan
I have no money 4 steve mate! !,0,money steve mate
Good Morning my Dear........... Have a great &amp; successful day.,0,good morning dear great amp successful day
"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",0,also sir send email log usc payment portal send another message explain thing back home great weekend
When u wana see it then,0,wana see
There is a first time for everything :),0,first time everything
-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,1,pls stop bootydelious 32 invite friend reply yes 434 434 see www sm ac bootydelious stop send stop frnd 62468
"I'm in solihull, | do you want anything?",0,solihull want anything
"What do u reckon as need 2 arrange transport if u can't do it, thanks",0,reckon need arrange transport thanks
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",1,win winner mr foley ipod excite prize soon keep eye ur mobile visit www win 82050 co uk
Die... Now i have e toot fringe again...,0,die toot fringe
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,1,want explicit sex 30 sec ring 02073162414 cost 20p min
Jason says it's cool if we pick some up from his place in like an hour,0,jason say cool pick place like hour
"Oops, I'll let you know when my roommate's done",0,oops let know roommate do
"It's that time of the week again, ryan",0,time week ryan
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",1,hi sexychat girls wait text text great night chat send stop stop service
"Im in inperialmusic listening2the weirdest track ever byåÓleafcutter johnåÓ-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",0,im inperialmusic listening2the weird track ever leafcutter john sound like insect molest someone plumb remixed evil men acid
I wonder if you'll get this text?,0,wonder get text
Still chance there. If you search hard you will get it..let have a try :),0,still chance search hard get let try
Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,0,cbe really good nowadays lot shop showrooms city shape good
But if she.s drinkin i'm ok.,0,drinkin ok
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1,get garden ready summer free selection summer bulb seed worth 33 50 scotsman saturday stop go2 notxt co uk
Ok. But i finish at 6.,0,ok finish
Armand says get your ass over to epsilon,0,armand say get as epsilon
U 2.,0,2
I will come with karnan car. Please wait till 6pm will directly goto doctor.,0,come karnan car please wait till 6pm directly goto doctor
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,1,free 1st week no1 nokia tone ur mob every week txt nokia 8007 get txting tell ur mate www getzed co uk pobox 36504 w45wq norm150p tone 16
Will Ì_ b going to esplanade fr home?,0,go esplanade fr home
Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,0,mark work tomorrow get work house meet afterwards
How many times i told in the stage all use to laugh. You not listen aha.,0,many time tell stage use laugh listen aha
I will treasure every moment we spend together...,0,treasure every moment spend together
Nt joking seriously i told,0,nt joke seriously tell
Haha... Hope Ì_ can hear the receipt sound... Gd luck!,0,haha hope hear receipt sound gd luck
"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",0,yet chikku wat abt tht guy stop irritate msging
Yup... From what i remb... I think should be can book... ,0,yup remb think book
"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",0,christmas occasion celebrate reflection ur value desire affection amp tradition ideal christmas
I love to give massages. I use lots of baby oil... What is your fave position?,0,love give massage use lots baby oil fave position
I will reach ur home in  &lt;#&gt;  minutes,0,reach ur home lt gt minute
I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,0,want send lt gt mesages today thats sorry hurt
HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,0,hi babe im home wan na something xx
"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",0,life mean lot love life love people life world call friend call world ge
Mmmm.... I cant wait to lick it!,0,mmmm cant wait lick
Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,0,wat make thk fall actually thk quite prone fall lucky dad home ask come fetch already
I'll let you know when it kicks in,0,let know kick
Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,1,dear dave final notice collect tenerife holiday 5000 cash award call 09061743806 landline tc sae box326 cw25wx 150ppm
"Maybe westshore or hyde park village, the place near my house?",0,maybe westshore hyde park village place near house
Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,0,oh shut omg yesterday dream kid boy piss kid boy even tell mark dream change diaper cause get owe face
todays vodafone numbers ending with 0089(my last four digits) are selected to received a å£350 award. If your number matches please call 09063442151 to claim your å£350 award,1,today vodafone number end 0089 last four digit select receive 350 award number match please call 09063442151 claim 350 award
"Nothing really, just making sure everybody's up to speed",0,nothing really make sure everybody speed
Yep get with the program. You're slacking.,0,yep get program slacking
"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",0,perhaps much easy give account identification tomorrow uni
You will be in the place of that man,0,place man
Urgent Ur å£500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 å£1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,1,urgent ur 500 guarantee award still unclaimed call 09066368327 closingdate04 09 02 claimcode m39m51 50pmmorefrommobile2bremoved mobypobox734ls27yf
That's the way you should stay oh.,0,way stay oh
", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",0,pick various point go yeovil motor project 3 hour take home 12 5 30 max easy
